Name,Ticker,"Sub-Sector","Market Cap","Close Price","PE Ratio","1M Return","1D Return","Return on Equity","PB Ratio"
Tandhan Industries Ltd,ZSANMCOM,"Commodities Trading","380.85917","76.52","1029.3491081081079","37.1326164874552","1.9994668088509733","25.783972125435543","244.14049358974358"
Nandani Creation Ltd,JAIPURKURT,"Apparel & Accessories","379.562250892","32.44","102.03286314301072","24.96147919876732","0.30921459492886305","9.057706355003656","7.26156975113832"
Covance Softsol Ltd,COVANCE,"IT Services & Consulting","379.35298029","171.3","31.273947262159954","0","0","14.731600680106862","4.158660165424249"
Lehar Footwears Ltd,LEHAR,"Footwear","378.41469259499996","214.05","34.74882392975216","19.366490691858864","0.14035087719298778","10.230155002348491","3.365181792752334"
iWare Supplychain Services Ltd,IWARE,"Logistics","378.22122","352.95","47.15975311720703","58.98648648648648","3.717308257419917","65.84564860426923","23.361409512044474"
Tiger Logistics (India) Ltd,TIGERLOGS,"Logistics","377.543975","35.03","13.97275999259807","42.97959183673469","-1.7666853617498472","21.691486372576573","2.7298913593637018"
Felix Industries Ltd,FELIX,"Water Management","377.42128725","219.35","41.38391307565787","33.74999999999999","-0.903546419697312","11.295516472628194","3.947095662518301"
Axis AAA Bond Plus SDL ETF-2026 Matur. Reg. Growth,AXISBPSETF,"Equity","375.77457153200004","13.33",,"1.0614101592115281","0",,
Danlaw Technologies India Ltd,DANLAW,"IT Services & Consulting","374.62735230500004","769.15","19.800600016120523","56.655531936430805","-1.7751101462230992","28.11292719167903","4.882410430144663"
Industrial Investment Trust Ltd,IITL,"Asset Management","374.5148055","166.1","93.628701375","32.879999999999995","-1.7276062004496602","0.9264406151565685","0.8629572236687482"
Goodricke Group Ltd,GOODRICKE,"Tea & Coffee","374.436","173.35","18.66580259222338","18.41379310344827","-0.630553167096586","7.839152777506379","1.383980779892811"
Trident Techlabs Ltd,TECHLABS,"IT Services & Consulting","373.09817176","215.9","32.41513221198958","27.037363930567828","0","21.999235474006113","6.423866593663912"
Aarti Surfactants Ltd,AARTISURF,"Specialty Chemicals","372.67153715","407.9","25.630779721458136","20.253537735849054","-1.0431829209121812","5.878904275750511","1.4617436248283977"
Nath Bio-Genes (I) Ltd,NATHBIOGEN,"Agro Products","372.497404","196.01","9.647692411292415","52.122623205277456","8.418607223850877","6.156470991556975","0.5780710202054689"
Remsons Industries Ltd,REMSONSIND,"Auto Parts","372.43566623000004","106.78","25.935631353064014","30.124299293200096","-0.5495017230138804","11.567584984694726","2.7185085126277375"
Vipul Organics Ltd,VIPULORG,"Specialty Chemicals","372.04040115","195.25","84.36290275510163","3.288937211198702","-0.153413449245723","7.2425685662670745","5.841425673575129"
Dcm Shriram Industries Ltd,DCMSRIND,"Packaged Foods & Meats","371.717606505","42.73","3.663686245860425","27.32419547079855","8.149835484687419","11.836694218732724","0.4135019817620558"
Encompass Design India Ltd,ENCOMPAS,"FMCG - Foods","370.82875788","261.45","34.367818153846166","8.104196816208391","7.15163934426229","50.23277467411545","11.382098154696134"
Twamev Construction and Infrastructure Ltd,TICL,"Construction & Engineering","369.83","23.86","6.606466595212576","9.349220898258475","3.603994789405116","20.31241495672998","1.218068638429616"
Trejhara Solutions Ltd,TREJHARA,"IT Services & Consulting","369.15515347800005","153.07","87.06489468820763","3.600676818950926","0.956338213955935","1.8157680613249954","1.564415618417596"
Delton Cables Ltd,DLTNCBL,"Cables","369.1008","427.2","17.987368421052718","21.192427239333146","-1.7705219590710484","25.367783409568425","4.080716417910448"
Fratelli Vineyards Ltd,FRATELLI,"Alcoholic Beverages","368.819790696","84.84","-26.36310155082197","27.081770442610647","2.1922428330522856","-10.284874104025015","2.3593896538894574"
Fabtech Technologies Cleanrooms Ltd,FABCLEAN,"Construction & Engineering","368.3489238","299","23.283749924146658","41.70616113744076","1.9607843137254901","18.030231139429254","3.869211384453782"
Mold-Tek Technologies Ltd,MOLDTECH,"Construction & Engineering","366.861982848","127.36","30.14478084207066","16.844036697247706","-1.3325069724202145","10.168783422459896","3.116659441406848"
Setco Automotive Ltd,SETCO,"Auto Parts","366.5223335","27.4","-3.4880313427864507","37.75766716943186","1.820884429580076",,"-0.5282671780865353"
Aerpace Industries Ltd,AERPACE,"Renewable Energy","366.20579716","23.8","-55.65437646808509","-0.7919966652771894","0.8047437526471888","-19.44731786611498","7.121855253986775"
Mangal Credit and Fincorp Ltd,MANCREDIT,"Consumer Finance","365.79980745","173.25","28.00917361791731","2.0257935339497073","-0.36231884057970754","9.7448142068348","2.599856485074627"
Monarch Surveyors & Engineering Consultants Ltd,MSECL,"Construction & Engineering","365.08324","257.9","9.803524167561758","55.174488567990366","-4.9917111806962655","38.11139074296969","3.3552360996231965"
Simplex Castings Ltd,SIMPLEXCAS,"Iron & Steel","363.267638335","443.05","24.009757986450733","-9.582484725050918","-1.599111604664073","33.689601425072404","6.410228310128816"
Likhami Consulting Ltd,LIKHAMI,"Outsourced services","363.175","365","1650.7954545454543","-7.594936708860759","0","0.6321839080459771","10.403179604697794"
Ganesh Infraworld Ltd,GANESHIN,"Construction & Engineering","362.491053545","84.85","9.048703283699442","20.35460992907801","-2.3590333716916123","37.30676103557464","2.0191113103381055"
3i Infotech Ltd,3IINFOLTD,"IT Services & Consulting","362.126977182","17.46","14.285087857278091","31.67420814479639","-1.8549747048903784","8.445355054719917","1.1799894984587316"
Transworld Shipping Lines Ltd,TRANSWORLD,"Logistics","362.07971917","164.9","10.68081767463128","34.17412530512612","0.054608336872764646","4.327125588757128","0.45241302858820737"
Dhariwalcorp Ltd,DHARIWAL,"Specialty Chemicals","361.9539","38.5","101.672443820225","-14.823008849557526","-3.75","16.416878026285403","10.455051993067586"
Ginni Filaments Ltd,GINNIFILA,"Textiles","361.357624235","42.19","86.24286974582391","20.542857142857137","-0.0947193937958777","2.1268495723458667","1.8124974882630283"
Quantum Gold Fund,QGOLDHALF,"Gold","360.664182","123.6",,"3.952901597981487","1.5612161051766569",,
GEE Ltd,GEE,"Industrial Machinery","360.46002341999997","69.35","-38.96865118054033","19.676170362548397","-4.318432671081691","-4.650110597225041","1.8623612679927664"
Soma Textiles & Industries Ltd,SOMATEX,"Textiles","360.026667","108.99","5.198190398498412","28.982248520710055","-0.1923076923076996","56.22437796809675","2.2809596236695384"
TechEra Engineering (India) Ltd,TECHERA,"Aerospace & Defense Equipments","359.99095575","217.9","107.45998679104484","11.973278520041115","4.910929224843533","10.173094442757357","7.225832110598154"
Vishnusurya Projects and Infra Ltd,VISHNUINFR,"Construction & Engineering","359.3011966","146","12.212821094493544","10.064078401809269","-0.3412969283276451",,"2.269318490494537"
Jay Ushin Ltd,JAYUSH,"Auto Parts","358.6256","928","29.251680261011145","39.969834087481146","2.3717595146166577","10.688753269398532","2.9870531400966183"
ATMASTCO Ltd,ATMASTCO,"Iron & Steel","358.1583112","144.8","18.576675892116203","31.75614194722475","-5.2356020942408374","16.394557823129233","2.814824828670228"
Fluidomat Ltd,FLUIDOM,"Industrial Machinery","357.74947","726.1","16.107585321927054","17.46524938675388","-2.471457353928808","31.421093584211647","4.446854816656309"
Bedmutha Industries Ltd,BEDMUTHA,"Iron & Steel","357.193459764","110.71","14.397156782104002","6.45192307692307","-3.5291042174973954","10.004839099927404","1.3395591965647848"
Ekansh Concepts Ltd,EKANSH,"Construction & Engineering","356.557532","235.7","184.7448352331605","58.666666666666664","0.29787234042552707","4.085520745131247","7.35928858617131"
Beezaasan Explotech Ltd,BEEZAASAN,"Textiles","356.52124222","235.3","27.173875169207317","23.636363636363637","0.5770463774310848","21.59493045839849","3.6510111850486435"
Ratnabhumi Developers Ltd,RATNABHUMI,"Real Estate","355.5835","259.55","62.16494755244807","6.666666666666667","-0.5555555555555513","15.052631578947242","8.70035478345975"
ICICI Prudential Nifty 100 Low Vol 30 ETF,LOWVOLIETF,"Equity","354.8497589","21.58",,"6.515301085883497","-0.2311604253351859",,
Nicco Parks & Resorts Ltd,NICCOPAR,"Hotels, Resorts & Cruise Lines","354.744","75.8","15.808556149732631","25.913621262458463","0.30435357946275504","22.35616438356163","3.309487825356843"
Shera Energy Ltd,SHERA,"Metals - Diversified","354.3705315","145","19.90845682584282","38.095238095238095","2.3288637967537134","10.857630840551355","1.7699057611627211"
Property Share Investment Trust,PSPLATINA,"Real Estate","352.905","1050000","15.010846448319862","0.8645533141210374","0",,
Medico Remedies Ltd,MEDICO,"Pharmaceuticals","352.516032","42.48","34.93716868186323","29.908256880733926","4.630541871921171","17.572274468826194","5.642965135264927"
Rajasthan Securities Ltd,RAJSEC,"Gas Distribution","350.544528","45.6","50.0063520684736","5.800464037122969","0","21.635802469135808","9.761752380952382"
United Polyfab Gujarat Ltd,UNITEDPOLY,"Textiles","349.322591","30.44","19.735739604519807","30.643776824034333","-0.5878510777269749","20.005651313930457","3.589422431154953"
Ruchira Papers Ltd,RUCHIRA,"Paper Products","348.798339695","116.87","5.180429818728643","18.830706659888165","-0.11964789334244984","15.293062133033533","0.7480929537694369"
Avonmore Capital & Management Services Ltd,AVONMORE,"Investment Banking & Brokerage","348.780339876","12.36","12.026908271586214","12.363636363636358","0.5695687550854377","6.611494881791028","0.7217239992467823"
Naperol Investments Ltd,NAPEROL,"Specialized Finance","348.2682","606","32.97994318181817","17.30378399303203","-1.9338134153248716","0.9520718381477878","0.2993126267661315"
Jinkushal Industries Ltd,JKIPL,"Business Support Services","348.045862","90.67","19.029298086385978","98.01266652107448","-0.1431718061673959","26.776956298953262","3.7264010920770887"
Annapurna Swadisht Ltd,ANNAPURNA,"FMCG - Foods","347.9199","159.45","16.167281598513007","-8.859674192626466","-1.6044430731255925","10.267175572519085","1.1421814779554182"
Genus Paper & Boards Ltd,GENUSPAPER,"Paper Products","347.63427088000003","13.52","118.64650883276803","39.66942148760331","-1.313868613138684","0.5840318127908773","0.6745333854900365"
Alphalogic Techsys Ltd,ALPHALOGIC,"Software Services","347.49240975","55.5","71.64791953608247","48","-0.19780614997302542","9.084948955699165","6.018226701593351"
Nippon India ETF Nifty PSU Bank BeES,PSUBNKBEES,"Equity","347.20221521999997","94.54",,"5.431024868963984","-1.4797832430179112",,
Tracxn Technologies Ltd,TRACXN,"IT Services & Consulting","347.053525","32.5","-36.378776205450734","23.762376237623755","-1.0654490106544945","-13.959613696224757","5.274369680851063"
Polysil Irrigation Systems Ltd,POLYSIL,"Water Management","347.0284878","154.2","-187.58296637837844","-3.018867924528309","-1.970756516211076","-7.760067114093956","15.28086692206077"
Brandman Retail Ltd,BRANDMAN,"Retail - Speciality","346.0722375","187.5","16.518961217183787","61.42918639690055","-3.8461538461538463","108.4649236344809","11.617060674723065"
Hp Adhesives Ltd,HPAL,"Diversified Chemicals","345.724627805","37.63","18.94381522219178","27.55932203389831","-0.7909306617453128","10.335551465382983","1.8761850968958598"
Bella Casa Fashion & Retail Ltd,BELLACASA,"Textiles","345.638475","259.66","21.862016129032156","7.297520661157035","0.5732434735455954","13.489761092150236","2.311653792134832"
Medicamen Biotech Ltd,MEDICAMEQ,"Pharmaceuticals","345.214330195","254.53","48.621736647182935","10.665217391304347","2.1060654685494224","3.380710901602278","1.62034419241962"
Hi-Green Carbon Ltd,HIGREEN,"Commodity Chemicals","344.98695","138.05","30.94053363228698","34.02912621359224","1.4327700220426283","13.751002034901651","3.981384304673974"
IL&FS Engineering and Construction Company Ltd,IL&FSENGG,"Construction & Engineering","344.84843514","26.3","-70.66566293852429","11.91489361702128","-0.7547169811320728",,"-0.10812736264611449"
Nimbus Projects Ltd,NIMBSPROJ,"Real Estate","343.892801735","178.01","5.464687775862069","-2.726775956284158","1.6154812193172645","18.0250626566416","1.0219089555895637"
All e Technologies Ltd,ALLETEC,"IT Services & Consulting","343.300992","170","11.37888604574081","31.680867544539122","0.7407407407407407","22.89248046134","2.376114285714286"
Modi Rubber Ltd,MODIRUBBER,"Tires & Rubber","342.754802016","136.88","16.75243411612903","25.45137934194849","3.775587566338127","3.0438275461929845","0.497654850910358"
Parsvnath Developers Ltd,PARSVNATH,"Real Estate","342.05239961999996","7.86","-2.458509305110328","28.431372549019613","-3.0826140567200877","-175.6581023925259","35.26313398144396"
Sahaj Solar Ltd,SAHAJSOLAR,"Renewable Energy Equipment & Services","341.7747711","155.55","12.414630261532876","55.47226386806599","-2.9631940112289454","38.55742296918766","3.117529609595913"
Fundviser Capital (India) Ltd,FUNDVISER,"Construction Materials","341.201","431.9","127.79063670411996","12.12357217030114","0.41850732387815726",,"13.427823691460057"
Suba Hotels Ltd,SUBAHOTELS,"Hotels, Resorts & Cruise Lines","339.395224","140","22.402325016501667","39.93003498250875","1.4125316914161452","37.903427570677984","7.128654148288175"
Goa Carbon Ltd,GOACARBON,"Metals - Coke","339.22949764000003","370.7","-15.398524631865715","25.66101694915254","-1.2914392224737112","-9.472009631094629","1.558887448370939"
Anjani Portland Cement Ltd,APCL,"Cement","339.072900852","115.43","-4.1954083253155146","7.77777777777779","1.601971657424529","-31.498333885457065","1.569563953395362"
Bhavik Enterprises Ltd,BHAVIK,"Plastic Products","338.96084985","166.5","59.67620595950738","6.666666666666667","1.431617423088635","5.967640260558907","3.458078451846562"
Chavda Infra Ltd,CHAVDA,"Construction & Engineering","338.64272","103.7","16.049418009478636","20.16222479721901","-1.6129032258064542","20.6125140428858","3.0155184327693676"
Anlon Technology Solutions Ltd,ANLON,"Construction & Engineering","337.259891","539.15","51.96608489984597","45.735910258142994","6.73067405721073","14.648459541812421","5.733762172730364"
Infinium Pharmachem Ltd,INFINIUM,"Commodity Chemicals","336.98497","216.25","41.34784907975455","13.755917937927409","2.0047169811320753","8.809858393687179","2.7004164596522156"
Andhra Petrochemicals Ltd,ANDHRAPET,"Commodity Chemicals","336.5725076","39.61","-18.564396447876483","32.89036544850498","-1.0986267166042392","-3.368542311158174","0.6463350378307793"
Vardhman Polytex Ltd,VARDMNPOLY,"Textiles","336.181226784","6.96","22.517161874347007","3.1111111111111107","1.1627906976744196",,"-1.4784345256343727"
Logica Infoway Ltd,LOGICA,"Retail - Online","336.01895232","188.8","31.971356072312144","2.7777777777777777","-7.744930368922549","14.09036063815522","3.8227412095563147"
Muthoot Capital Services Ltd,MUTHOOTCAP,"Diversified Financials","335.69414853","204.1","7.33597352556818","10.324324324324321","1.4917951268025857","7.207320722622107","0.5101192100080537"
Candour Techtex Ltd,CANDOUR,"Textiles","334.19258621999995","136.9","498.79490480597156","-10.955786736020821","-0.833031510322351","2.0014936519790827","8.499302803153611"
Dynamic Services & Security Ltd,DYNAMIC,"Employment Services","333.21060656","149.3","19.763381172004685","64.69939327082184","-1.0930771778734532","9.885084427767383","1.4120888526507607"
Atlantaa Ltd,ATLANTAA,"Construction & Engineering","333.0905","40.87","7.824536058256988","25.40656643142066","-1.990407673860924","22.91913427371595","1.5711074949294845"
Coromandel Engineering Company Ltd,COROENGG,"Construction & Engineering","332.96241571","95.45","812.1034529512245","3.0221262817053396","1.9982902329557646","8.436213991769495","53.2739865136"
Markolines Pavement Technologies Ltd,MARKOLINES,"Roads","332.28890992","150.76","14.729118347517714","5.611208406304722","-0.06628662335942113","16.201077199281883","1.8804193872446382"
Sugs Lloyd Ltd,SUGSLLOYD,"Renewable Energy Equipment & Services","332.07627","143.05","19.790004171632948","27.962085308056867","4.606946983546626","55.471074380165156","8.594106366459627"
Stellant Securities (India) Ltd,STELLANT,"Investment Banking & Brokerage","332.021300125","599.75","255.40100009615387","-8.656716417910447","-3.195867968686943","82.53968253968253","149.55914420045045"
Majestic Auto Ltd,MAJESAUT,"Real Estate","331.52358603000005","317.2","48.681877537444976","9.379310344827584","-1.2145748987854357","1.0877638546134116","0.5306584915804976"
SK Minerals & Additives Ltd,SKM,"Specialty Chemicals","331.398","270.75","30.29232175502749","116.04000000000002","-1.6348773841961852","60.142935678944355","14.006677937447172"
Mason Infratech Ltd,MASON,"Construction & Engineering","331.3296","138.4","19.38733762434171","10.720000000000004","0.8378870673952683","38.469330332020284","4.982400000000001"
Cryogenic OGS Ltd,CRYOGENIC,"Oil & Gas - Equipment & Services","330.7962","231.65","32.49471512770136","43.39622641509434","-6.705598066854613","23.64513018322082","11.410700241462575"
Megastar Foods Ltd,MEGASTAR,"Packaged Foods & Meats","330.6230675","292.75","87.23563786279732","16.429366846961504","-1.5800974953773705","4.0798751278324765","3.5296580281840506"
Mahindra EPC Irrigation Ltd,MAHEPC,"Agricultural & Farm Machinery","329.53937786999995","117.9","25.96843009219854","19.69543147208122","1.2451696006869926","4.2676610731303395","1.909155772377035"
Atal Realtech Ltd,ATALREAL,"Construction & Engineering","329.19233625","26.57","92.99218538135558","24.216923796166434","2.864885791715068","6.742857142857168","4.892143502006242"
Inspirisys Solutions Ltd,INSPIRISYS,"IT Services & Consulting","328.8200459","83","10.363064793570759","12.771739130434792","3.4139048093695425","72.26144386244589","5.617974472919873"
Mach Conferences and Events Limited,MCEL,"Business Support Services","328.17876","156","23.143777150916772","40.41404140414043","20","17.896131759954578","3.0119196035242295"
LT Elevator Ltd,LTELEVATOR,"Industrial Machinery","327.784055775","171.05","36.623916846368736","12.193548387096778","-0.029222676797184658","31.861872552509773","7.2135575654709525"
Nila Infrastructures Ltd,NILAINFRA,"Real Estate","327.7158144","8.32","15.98613728780482","32.69537480063797","-0.7159904534606264","13.31298503100956","1.9955901497990498"
ITCONS e-Solutions Ltd,ITCONS,"Employment Services","327.63281661999997","363.7","100.81009742153859","31.353790613718417","1.0839355197331788","12.73510971786832","8.828693522500673"
Pelatro Ltd,PELATRO,"Advertising","327.406642105","308.95","27.53630295248109","13.14777513275956","4.72881355932203","25.994752951464783","4.120914312208936"
Espire Hospitality Ltd,ESPIRE,"Hotels, Resorts & Cruise Lines","327.32775744","219.35","39.6280578014528","-20.769230769230766","-3.4975802903651636","35.291604358043145","7.524776033103449"
Oil Country Tubular Ltd,OILCOUNTUB,"Oil & Gas - Equipment & Services","326.85817511","62.87","-10.25920198085373","65.44736842105262","-1.0544538873150797","-14.951428973673105","1.4124024505660702"
Committed Cargo Care Ltd,COMMITTED,"Logistics","326.40372","282","41.90034916559685","12.732360583649807","4.83271375464684","11.606943306265384","4.276778301886791"
Corporate Merchant Bankers Ltd,CMBL,"Investment Banking & Brokerage","325.89717165999997","51.4","150.18302841474653","0.7843137254901933","4.98366013071895","51.482799525504156","61.606270635160605"
Shiv Texchem Ltd,SHIVTEXCHEM,"Specialty Chemicals","325.5704216","140.5","6.765802610141377","23.1375985977213","-4.421768707482993","18.307019212478426","0.978158940031246"
MOS Utility Ltd,MOS,"Online Services","324.162618","13","25.933009439999676","43.646408839779","-1.1406844106463905","14.681700728212542","3.5423737077914987"
GTV Engineering Ltd,GTV,"Construction & Engineering","323.7909912","69.1","29.302352144796366","18.56021835551007","1.4088641033166918","26.42592371158677","6.851269386373254"
Shree Karni Fabcom Ltd,SHREEKARNI,"Textiles","320.9565","444","21.24133024487095","29.408335762168456","-0.6711409395973155","18.41223420459392","3.385259993671555"
Omnitex Industries (India) Ltd,OMNITEX,"Commodities Trading","320.77283","763","256.6182639999996","16.285714285714285","-3.0372347185156916","0.8266922390132612","1.8274530279724261"
Goldkart Jewels Ltd,GOLDKART,"Precious Metals, Jewellery & Watches","320.600185","191","90.30991126760578","-21.074380165289256","0","7.719135084863958","6.383914476304262"
Essen Speciality Films Ltd,ESFL,"Plastic Products","320.423616","129","-79.11694222222216","15.178571428571429","0.7025761124121824","7.909833299588297","2.090855569331158"
Talbros Engineering Ltd,TALBROSENG,"Auto Parts","319.89589956","630.15","15.867852160714264","3.122950819672124","-2.7321139152581684","13.902489483483915","2.0710598184643265"
Robust Hotels Ltd,RHL,"Hotels, Resorts & Cruise Lines","319.80991752","184.95","19.429521113001222","6.975533576262365","2.5335403038030786","2.321661553651397","0.44590211862468976"
SBI Nifty Bank ETF,SETFNIFBK,"Equity","318.580673145","561.89",,"6.8800882599102104","-0.8400247066090163",,
Tankup Engineers Ltd,TANKUP,"Heavy Machinery","317.7","600","209.01315789473645","46.34146341463415","-0.16638935108153077","29.658536585365905","47.70270270270269"
DJ Mediaprint & Logistics Ltd,DJML,"Logistics","317.410698283","92.33","47.23373486354177","11.388587284352754","0.9071038251366101","13.094310210444242","4.594162661499493"
Bafna Pharmaceuticals Ltd,BAFNAPH,"Pharmaceuticals","316.994889","134","76.38431060240912","14.139693356047696","1.6383495145631042","5.010564443102963","3.7377065086664314"
Bombay Oxygen Investments Ltd,BOMOXY-B1,"Conglomerates","316.5","21100","18.085714285714285","7.653061224489796","-1.1408625576873521","3.7008057182735214","0.6551845488231519"
Waaree Technologies Ltd,WAAREE,"Specialty Chemicals","315.883357565","293.35","-55.90855886106197","91.29442451907404","-4.987854251012139","-617.4863387978139","-165.3839568403141"
Arham Technologies Ltd,ARHAM,"Home Electronics & Appliances","315.83776","144.8","52.90414740368502","24.82758620689656","-0.10348395998618647","22.21808708596951","10.580829480737018"
Music Broadcast Ltd,RADIOCITY,"Radio","315.74346347","6.05","-9.33048059899527","33.8495575221239","0","-6.03735883391911","0.634354207959979"
VEGA Jewellers Ltd,VEGA,"Precious Metals, Jewellery & Watches","315.21083055","61.95","1751.1712808333152","-80.16012810248199","0","1.9812878370941318","19.96268717859405"
Chaman Metallics Ltd,CMNL,"Iron & Steel","315.20001784","130.6","32.26202843807571","45.11111111111111","-0.7598784194528876","10.335889976196784","3.170707351775476"
Mizzen Ventures Ltd,MIZVEN,"Construction & Engineering","314.9684","143.2","732.4846511627907","-16.671515856851908","0","1.9930475086906139","6.883050699300698"
UVS Hospitality and Services Ltd,UVS,"Restaurants & Cafes","313.9075632","82.32","19.643777421777216","0.5903614457831263","-1.3659237958303387","20.134820134820146","1.9950906520910137"
Avana Electrosystems Ltd,AVANA,"Electrical Components & Equipments","313.6389008","138.5","37.69698326923073","119.84126984126983","1.0580080262677771","47.16553287981864","14.387105541284402"
Kesoram Industries Ltd,KESORAMIND,"Tires & Rubber","312.527644978","10.06","0.05615789033522845","17.798594847775195","0.4995004995005066","1895.7810291086853","0.6921372303184657"
Agribio Spirits Ltd,AGRIBIO,"Agro Products","312.43202308499997","287.05","84.44108732027027","11.104662410524277","2.3168775619319195","6.454989532449406","4.6982259110526305"
Owais Metal and Mineral Processing Ltd,OWAIS,"Metals - Diversified","312.10086167","171.65","6.636207987880074","42.98209079550188","-4.9820094104622195","52.246847747597634","2.793848909408289"
Exxaro Tiles Ltd,EXXARO,"Building Products - Ceramics","311.8452579","6.97","-2398.809676154053","7.395993836671796","1.1611030478955018","-0.046973803071359996","1.1267307074466164"
Spencer's Retail Ltd,SPENCERS,"Retail - Department Stores","311.44155114","34.6","-1.2641725569897717","28.195628010374225","2.670623145400589",,"-0.47073995033252714"
Innovators Facade Systems Ltd,INNOVATORS,"Construction & Engineering","311.318832","165","19.44527370393505","48.581719945970285","-1.3157894736842037","10.423516390507498","1.9264779207920792"
DU Digital Global Ltd,DUGLOBAL,"IT Services & Consulting","311.148029825","43.25","90.45000867005798","41.80327868852459","0","4.170202448781677","3.5792940276659375"
Phantom Digital Effects Ltd,PHANTOMFX,"Animation","310.09653","194.75","15.34371746660069","16.12999403697079","0.6459948320413437","13.051761438858213","1.8799425886632313"
Pushpa Jewellers Ltd,PUSHPA,"Precious Metals, Jewellery & Watches","309.93215904","127.95","13.904538314939447","27.950000000000003","-1.1205564142194766","47.324840764331164","5.331707535523826"
Axita Cotton Ltd,AXITA,"Textiles","309.82121973","8.1","162.21006268586788","-5.813953488372094","-0.6134969325153461",,"4.957932784925587"
Balgopal Commercial Ltd,BALGOPAL,"Apparel & Accessories","308.94525","147.75","49.038928571428556","5.408163265306115","-2.4752475247524752","14.792204742897395","5.458396643109539"
Sat Kartar Life Ltd,SATKARTAR,"FMCG - Personal Products","308.36339646","195.85","31.433577620795166","22.21528861154446","-2.1239380309845077","32.200886262924605","5.987638766213592"
B C C Fuba India Ltd,BCCFUBA,"Electronic Equipments","308.018302935","165.4","82.35783500935827","56.74528301886793","9.21096071310665","17.546328876378144","13.299581301165803"
Halder Venture Ltd,HALDER,"FMCG - Foods","306.99804807","246.82","14.570386714285702","1.9917355371900798","-2.0555555555555585","14.507022858716619","1.9912956351430235"
Varvee Global Ltd,VGL,"Textiles","306.956334846","59.57","16.547511312452812","25.410526315789475","-1.9262430029634534","70.07933509633556","8.588593588304418"
Hampton Sky Realty Ltd,HAMPTON,"Real Estate","306.8384163","11.19","55.687552867513524","41.073657927590524","0","2.5475645560256184","1.3620313223544032"
Ashima Ltd,ASHIMASYN,"Textiles","305.889484488","15.96","-16.099446552000007","27.68000000000001","-0.12515644555694352","-6.007430242668562","0.9949243274939015"
Artificial Electronics Intelligent Material Ltd,AEIM,"Software Services","305.61062155","110.45","107.60937378521123","5.714285714285714","-3.5371179039301284","17.839195979899504","9.674283683127571"
Ascom Leasing & Investments Ltd,ASCOM,"Consumer Finance","304.92007937","260.3","59.905713039292735","17.14671467146716","-4.999999999999996","10.780472307529386","6.126583873216798"
Prime Fresh Ltd,PRIMEFRESH,"Agricultural & Farm Machinery","304.73234825500003","219.55","33.377037048740384","-0.04545454545454287","-3.6850186444395603","13.666641718434262","4.281752820781229"
VVIP Infratech Ltd,VVIPIL,"Construction & Engineering","304.0060975","121.75","8.423554932114136","25.515463917525775","6.611208406304726","21.714148190487705","1.3958039370982553"
KCP Sugar and Industries Corp Ltd,KCPSUGIND,"Sugar","303.53177885","26.77","21.09324383947187","14.060502769492972","2.2145857197403522","3.2374910007199404","0.6740956268321934"
Wardwizard Foods and Beverages Ltd,WARDWIZFBL,"Packaged Foods & Meats","302.91092","11.78","-22.110286131386868","29.72375690607734","8.073394495412835","-15.744411883008668","3.775061316051843"
Hi-Klass Trading and Investment Ltd,HIKLASS,"Investment Banking & Brokerage","302.8387828","100.22","-721.0447209523809","78.26396300249021","1.9947079177691773","-6.640316205533598","29.80696681102362"
Jost's Engineering Company Ltd,JOSTS,"Industrial Machinery","302.52552794","255.8","17.24774959749147","17.610781178620364","0.8277493102089172","25.714704588769937","3.8572679834247103"
E Factor Experiences Ltd,EFACTOR,"Advertising","302.022154","230","14.973830143777873","34.73930872876392","0","33.11986863711005","4.247850267229256"
Apollo Sindoori Hotels Ltd,APOLSINHOT,"Restaurants & Cafes","301.412364","1159.1","39.04305233160653","17.080808080808072","0.9449161767907607","5.492511828109949","2.064326854325046"
Kings Infra Ventures Ltd,KINGSINFR,"Real Estate","300.80439875","122.75","23.156612682832986","2.44813278008299","1.994183631076033","20.265210608424304","4.263100889314059"
Aelea Commodities Ltd,ACLD,"Agro Products","300.643488","147.6","261.4291200000028","27.672413793103445","-2.9585798816568047","1.5126603091088298","2.939991081556816"
Vardhman Acrylics Ltd,VARDHACRLC,"Textiles","300.319318802","37.37","25.40772578697124","31.122807017543852","3.518005540166194","4.908434035131431","1.258409045891473"
Sakuma Exports Ltd,SAKUMA,"Commodities Trading","299.43426024","1.91","20.23204461081084","51.587301587301575","-2.0512820512820533","2.4878758079292607","0.42353393999915134"
HP Telecom India Ltd,HPTL,"Technology Hardware","298.4634855","250.5","23.706392811755777","0.22004400880176492","0","24.07495936513965","3.95525424728333"
Trident Lifeline Ltd,TLL,"Pharmaceuticals","298.384665","250.05","25.416070272572433","-3.86538461538462","-0.19956096587507482","18.996763754045283","4.284058363244794"
Nikita Greentech Recycling Ltd,NIKITA,"Paper Products","297.988232","120.8","12.950379487179502","10.825688073394494","-4.806934594168644","24.84612892776155","2.8619691893968495"
Cupid Breweries and Distilleries Ltd,CUPIDTR,"Alcoholic Beverages","297.961873958","32.62","-595.923747916",,"-2.1008403361344623",,"-175.27169056352932"
Menon Pistons Ltd,MENNPIS,"Auto Parts","297.84","57.9","12.488050314465426","18.501841997544002","1.4010507880910632","16.10887845733002","1.8947770214390227"
